id_client_sk,id_client_nk,nom_complet,tranche_age,sexe,ville,region_admin,segment_client,canal_acquisition,date_debut,date_fin,est_actif
1226,C3028,Karim Moussaoui,18-24,m,Tétouan,Non renseignée,Silver,TikTok,2026-04-24,9999-12-31,True
1227,C2270,Hassan Bennani,35-44,m,Béni Mellal,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1228,C3647,Nabil Hajji,45-54,m,Casablanca,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
1229,C1211,Ahmed Tazi,18-24,m,Béni Mellal,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1230,C4457,Zineb Tahiri,65+,f,Béni Mellal,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
1231,C3218,Ghita Regragui,45-54,f,Béni Mellal,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1232,C3180,Reda Tahiri,25-34,m,Marrakech,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1233,C1032,Hajar Alaoui,65+,f,Tanger,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
1234,C4131,Meryem Berrada,65+,f,Salé,Non renseignée,Silver,Facebook,2026-04-24,9999-12-31,True
1235,C1126,Hamza Regragui,35-44,m,Meknès,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
1236,C4503,Youssef Chaoui,65+,m,Béni Mellal,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1237,C4090,Zineb Ziani,45-54,f,Kénitra,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1238,C2157,Ilyas Lahlou,35-44,m,Meknès,Non renseignée,Silver,Bouche-à-oreille,2026-04-24,9999-12-31,True
1239,C1876,Khadija Benkirane,45-54,f,El Jadida,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
1240,C1468,Mohammed Chraibi,55-64,m,Kénitra,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1241,C1437,Laila Hajji,45-54,f,Meknès,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
1242,C4444,Wiam Mansouri,45-54,f,Tétouan,Non renseignée,Gold,TikTok,2026-04-24,9999-12-31,True
1243,C2234,Ahmed Idrissi,65+,m,Kénitra,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
1244,C4846,Sanaa Mernissi,25-34,f,Tanger,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1245,C0899,Amina Ouazzani,25-34,f,Rabat,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1246,C4316,Wiam Regragui,35-44,f,Mohammedia,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1247,C0576,Omar Moussaoui,,m,Marrakech,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1248,C1321,Noura El Khoury,25-34,f,Casablanca,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1249,C4303,Hanane Alaoui,18-24,f,El Jadida,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1250,C2082,Brahim Idrissi,45-54,m,Rabat,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
1251,C2767,Hanane Kettani,25-34,f,Agadir,Non renseignée,Gold,Google Ads,2026-04-24,9999-12-31,True
1252,C1336,Reda Ziani,35-44,m,Tétouan,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1253,C0239,Ilyas Benkirane,55-64,m,Casablanca,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1254,C1774,Karim Lahlou,65+,m,Salé,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
1255,C0799,Ilyas Berrada,45-54,m,Kénitra,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
1256,C3543,Noura Kettani,65+,f,Marrakech,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
1257,C2327,Soufiane El Khoury,18-24,m,Mohammedia,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
1258,C4596,Mehdi Hakimi,25-34,m,Mohammedia,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1259,C4512,Reda Chaoui,65+,m,Rabat,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1260,C0051,Karim Guessous,18-24,m,Agadir,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1261,C4440,Sanaa Ouazzani,25-34,f,Kénitra,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1262,C0099,Rachid Alaoui,65+,m,Oujda,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
1263,C3133,Amina Bouzid,45-54,f,Nador,Non renseignée,Silver,Instagram,2026-04-24,9999-12-31,True
1264,C1746,Fatima Mansouri,65+,f,Béni Mellal,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1265,C4639,Hanane Alaoui,35-44,f,Tétouan,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
1266,C4648,Ghita Sabri,55-64,f,Salé,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1267,C2306,Mohammed Regragui,18-24,m,Kénitra,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1268,C0691,Hanane Hakimi,45-54,f,Mohammedia,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1269,C4872,Amina Sabri,55-64,f,Kénitra,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
1270,C4019,Laila Chraibi,55-64,f,Fès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1271,C3338,Samira Bouzid,65+,f,Rabat,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1272,C4420,Khalid Mansouri,55-64,m,Salé,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1273,C0306,Zineb Benkirane,35-44,f,El Jadida,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1274,C1059,Ahmed Tazi,45-54,m,Kénitra,Non renseignée,Gold,TikTok,2026-04-24,9999-12-31,True
1275,C2964,Wiam Benkirane,65+,f,Mohammedia,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1276,C1016,Adil Guessous,65+,m,Tétouan,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1277,C3485,Nabil Sabri,18-24,m,Salé,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1278,C1704,Youssef El Amrani,18-24,m,Rabat,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1279,C2877,Ilyas Tahiri,35-44,m,Casablanca,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1280,C5021,Rachid Rahmani,35-44,m,Meknès,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1281,C3615,Brahim Filali,45-54,m,Rabat,Non renseignée,Silver,Facebook,2026-04-24,9999-12-31,True
1282,C0449,Nabil Mernissi,45-54,m,Casablanca,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
1283,C3265,Nadia Hajji,55-64,f,Fès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1284,C1484,Khalid Guessous,25-34,m,Tétouan,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1285,C1161,Hanane Squalli,65+,f,Kénitra,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1286,C3697,Houda Kettani,55-64,f,Oujda,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1287,C4516,Hassan Tahiri,65+,m,Agadir,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1288,C4136,Fatima El Amrani,65+,f,Kénitra,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1289,C0771,Amina Ziani,18-24,f,Salé,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1290,C3306,Karim Mansouri,45-54,m,Nador,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
1291,C3713,Soufiane Naciri,18-24,m,Fès,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1292,C4889,Youssef El Amrani,55-64,m,Tanger,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1293,C4951,Mohammed Idrissi,18-24,m,Marrakech,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1294,C0086,Zineb Benslimane,35-44,f,Agadir,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1295,C4511,Reda Benslimane,35-44,m,Fès,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1296,C4305,Ahmed Squalli,55-64,m,El Jadida,Non renseignée,Silver,Email Marketing,2026-04-24,9999-12-31,True
1297,C1486,Brahim Benslimane,35-44,m,Oujda,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1298,C1488,Ahmed Ziani,45-54,m,Rabat,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
1299,C1292,Karim Mansouri,25-34,m,Oujda,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1300,C5048,Houda Guessous,35-44,m,Agadir,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1301,C1846,Samira Moussaoui,65+,f,El Jadida,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1302,C2805,Samira Hajji,55-64,f,Nador,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1303,C4680,Nadia Idrissi,65+,f,Casablanca,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1304,C4624,Abdel Tazi,65+,m,Fès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1305,C2505,Ghita Tazi,25-34,f,Fès,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1306,C3310,Loubna Mernissi,18-24,f,Meknès,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1307,C4840,Mehdi Kettani,55-64,m,Kénitra,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
1308,C3867,Samira Berrada,25-34,f,Marrakech,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1309,C2555,Hamza Berrada,65+,m,El Jadida,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1310,C3716,Samir Mansouri,65+,m,Casablanca,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
1311,C3411,Zineb Guessous,35-44,f,Fès,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1312,C0111,Sara Mernissi,25-34,f,Mohammedia,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1313,C0159,Youssef Benslimane,35-44,m,Fès,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1314,C0442,Aicha Rahmani,35-44,f,Fès,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1315,C1837,Hanane Idrissi,65+,f,Nador,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
1316,C2134,Mehdi Mansouri,45-54,m,Béni Mellal,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1317,C3982,Samir Naciri,55-64,m,Tétouan,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1318,C2029,Aicha Guessous,35-44,f,Casablanca,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1319,C0038,Zakaria Ziani,25-34,m,Béni Mellal,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1320,C2396,Noura Hakimi,25-34,f,Oujda,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1321,C2409,Khadija Idrissi,65+,f,Meknès,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
1322,C1020,Hajar Chaoui,18-24,f,Agadir,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1323,C2479,Ilyas Chaoui,65+,m,Marrakech,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1324,C1379,Ghita Hajji,65+,f,Casablanca,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1325,C4958,Mehdi Chaoui,25-34,m,Tétouan,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1326,C0253,Mohammed Benkirane,55-64,m,Tétouan,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1327,C4357,Meryem Ziani,18-24,f,Salé,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1328,C0968,Karim Guessous,35-44,m,Mohammedia,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1329,C3929,Hamza Ziani,35-44,m,Tanger,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1330,C2904,Brahim Benkirane,18-24,m,Tanger,Non renseignée,Silver,Google Ads,2026-04-24,9999-12-31,True
1331,C0008,Laila Guessous,55-64,f,Meknès,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1332,C2817,Amine Mernissi,65+,m,Marrakech,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1333,C1339,Houda Bennani,45-54,f,Béni Mellal,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1334,C0615,Fatima Squalli,55-64,f,Béni Mellal,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
1335,C1739,Abdel Berrada,18-24,m,Rabat,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1336,C1662,Amine Ouazzani,35-44,m,Oujda,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1337,C2161,Rachid Fassi,65+,m,Rabat,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
1338,C1786,Abdel Benkirane,55-64,m,Kénitra,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1339,C0023,Loubna Benkirane,65+,f,Tétouan,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1340,C4071,Samira Lahlou,65+,f,Marrakech,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
1341,C0294,Imane Mernissi,25-34,f,El Jadida,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
1342,C2401,Zineb Hakimi,25-34,f,Kénitra,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1343,C2972,Ilyas Alaoui,45-54,m,Tanger,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1344,C2130,Khalid Naciri,18-24,m,Oujda,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1345,C3900,Imane Lahlou,65+,f,Kénitra,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1346,C1017,Fatima Hakimi,65+,f,Mohammedia,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1347,C4547,Adil Ziani,45-54,m,Meknès,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
1348,C4154,Mohammed Ouazzani,25-34,m,Béni Mellal,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1349,C3964,Nabil Fassi,25-34,m,Béni Mellal,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1350,C0911,Ahmed Bennani,65+,m,Mohammedia,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1351,C3493,Nadia Sabri,55-64,f,Nador,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
1352,C4945,Mohammed Ouazzani,35-44,m,Meknès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1353,C0741,Aicha Sabri,55-64,f,Tanger,Non renseignée,Gold,Facebook,2026-04-24,9999-12-31,True
1354,C0987,Brahim Mansouri,65+,m,Marrakech,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1355,C1463,Mohammed Squalli,25-34,m,Tanger,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1356,C2689,Youssef El Khoury,25-34,m,Tanger,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1357,C1599,Adil Filali,45-54,m,Rabat,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
1358,C0452,Hanane Rahmani,35-44,f,Mohammedia,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1359,C3956,Sara Benslimane,18-24,f,Casablanca,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
1360,C0548,Hassan Sabri,55-64,m,Tétouan,Non renseignée,Silver,TikTok,2026-04-24,9999-12-31,True
1361,C1552,Imane Tahiri,45-54,f,Salé,Non renseignée,Gold,Google Ads,2026-04-24,9999-12-31,True
1362,C4729,Ghita Idrissi,65+,f,Tanger,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1363,C4458,Sanaa Sabri,25-34,f,Rabat,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1364,C2730,Fatima Hajji,25-34,f,Mohammedia,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1365,C2800,Aicha Mansouri,65+,f,Mohammedia,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
1366,C2009,Youssef Mernissi,55-64,m,Rabat,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1367,C0037,Nabil Hakimi,65+,m,Salé,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1368,C4924,Sanaa Bouzid,35-44,f,Tétouan,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1369,C2722,Karim Regragui,65+,m,Kénitra,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1370,C4990,Ahmed Berrada,65+,m,Nador,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
1371,C4901,Hajar Squalli,45-54,f,Béni Mellal,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1372,C0780,Loubna Alaoui,45-54,f,Mohammedia,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
1373,C0094,Hassan Ziani,25-34,m,Oujda,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1374,C0729,Adil Idrissi,25-34,m,Salé,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
1375,C1861,Samira Squalli,65+,f,Casablanca,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
1376,C2948,Salma Ouazzani,35-44,f,Kénitra,Non renseignée,Gold,Google Ads,2026-04-24,9999-12-31,True
1377,C0816,Sanaa Berrada,55-64,f,Kénitra,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1378,C1027,Imane Ouazzani,25-34,f,Mohammedia,Non renseignée,Gold,Instagram,2026-04-24,9999-12-31,True
1379,C4972,Khalid Filali,65+,m,Mohammedia,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1380,C3742,Wiam Alaoui,,f,Nador,Non renseignée,Gold,TikTok,2026-04-24,9999-12-31,True
1381,C1714,Zakaria Fassi,35-44,m,Fès,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1382,C3018,Loubna Chraibi,55-64,f,Kénitra,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1383,C1104,Ahmed Squalli,25-34,m,Meknès,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1384,C2978,Aicha Regragui,65+,f,Mohammedia,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1385,C0110,Omar Guessous,65+,m,Agadir,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
1386,C1616,Imane Mernissi,65+,f,Fès,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1387,C1492,Samir Guessous,65+,m,Nador,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1388,C0121,Meryem Mernissi,55-64,f,Tanger,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1389,C3322,Hamza Berrada,65+,m,Meknès,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1390,C2019,Nabil Chraibi,,m,Agadir,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1391,C1386,Imane Guessous,18-24,f,Mohammedia,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1392,C4507,Omar Benkirane,25-34,m,Salé,Non renseignée,Gold,Google Ads,2026-04-24,9999-12-31,True
1393,C2566,Samir Benslimane,65+,m,Mohammedia,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1394,C2569,Samira Guessous,25-34,f,Fès,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
1395,C2282,Sara Rahmani,55-64,f,Kénitra,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1396,C5090,Sanaa Bouzid,45-54,m,Nador,Non renseignée,Silver,Bouche-à-oreille,2026-04-24,9999-12-31,True
1397,C4370,Hanane Chraibi,35-44,f,Tétouan,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1398,C3840,Brahim Filali,55-64,m,Agadir,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1399,C0158,Amine Tazi,65+,m,Kénitra,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1400,C1335,Aicha Alaoui,55-64,f,Oujda,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1401,C1959,Wiam El Amrani,65+,f,Nador,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1402,C1822,Wiam Ziani,65+,f,Rabat,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1403,C4080,Ilyas El Khoury,65+,m,Casablanca,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1404,C5070,Meryem Hajji,65+,f,Agadir,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1405,C2310,Fatima Mernissi,35-44,f,Marrakech,Non renseignée,Silver,Référencement,2026-04-24,9999-12-31,True
1406,C3720,Nabil Lahlou,65+,m,Oujda,Non renseignée,Silver,Référencement,2026-04-24,9999-12-31,True
1407,C0797,Abdel Kettani,65+,m,Agadir,Non renseignée,Bronze,Facebook,2026-04-24,9999-12-31,True
1408,C3065,Hassan Bouzid,45-54,m,Kénitra,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1409,C2404,Zakaria Mansouri,35-44,m,Tétouan,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
1410,C2651,Hamza Lahlou,45-54,m,Salé,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
1411,C0304,Noura El Amrani,18-24,f,Nador,Non renseignée,Gold,Email Marketing,2026-04-24,9999-12-31,True
1412,C3606,Brahim Squalli,55-64,m,Salé,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1413,C1110,Khadija Benkirane,65+,f,Béni Mellal,Non renseignée,Bronze,Instagram,2026-04-24,9999-12-31,True
1414,C1670,Fatima Regragui,65+,f,Casablanca,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1415,C2605,Khadija Mansouri,65+,f,Casablanca,Non renseignée,Gold,Google Ads,2026-04-24,9999-12-31,True
1416,C2561,Hajar Tazi,65+,f,Casablanca,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1417,C2790,Mohammed Sabri,25-34,m,Béni Mellal,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1418,C0235,Loubna Fassi,55-64,f,Tanger,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
1419,C3572,Noura Ouazzani,45-54,f,Agadir,Non renseignée,Gold,Bouche-à-oreille,2026-04-24,9999-12-31,True
1420,C3838,Mohammed Squalli,25-34,m,El Jadida,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1421,C2687,Wiam Benkirane,65+,f,Salé,Non renseignée,Bronze,Bouche-à-oreille,2026-04-24,9999-12-31,True
1422,C0454,Hajar Squalli,55-64,f,Kénitra,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1423,C1892,Mohammed Moussaoui,55-64,m,Rabat,Non renseignée,Gold,Google Ads,2026-04-24,9999-12-31,True
1424,C3950,Laila Ziani,18-24,f,Marrakech,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
1425,C3472,Brahim Mernissi,18-24,m,Marrakech,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1426,C0591,Ahmed Squalli,65+,m,Mohammedia,Non renseignée,Gold,Google Ads,2026-04-24,9999-12-31,True
1427,C4380,Noura Chaoui,55-64,f,Nador,Non renseignée,Gold,Référencement,2026-04-24,9999-12-31,True
1428,C3100,Karim Bennani,18-24,m,Casablanca,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1429,C2993,Imane Berrada,18-24,f,Tétouan,Non renseignée,Gold,TikTok,2026-04-24,9999-12-31,True
1430,C0080,Salma Fassi,35-44,f,Fès,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1431,C1462,Soufiane Chraibi,18-24,m,Rabat,Non renseignée,Bronze,Référencement,2026-04-24,9999-12-31,True
1432,C0448,Khadija Lahlou,45-54,f,El Jadida,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1433,C3576,Ghita Sabri,55-64,f,Nador,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1434,C0390,Khadija Ouazzani,55-64,f,El Jadida,Non renseignée,Bronze,Email Marketing,2026-04-24,9999-12-31,True
1435,C1043,Hamza Chraibi,45-54,m,Nador,Non renseignée,Bronze,Google Ads,2026-04-24,9999-12-31,True
1436,C3183,Khadija Benkirane,18-24,f,Nador,Non renseignée,Silver,Facebook,2026-04-24,9999-12-31,True
1437,C0269,Sanaa Bennani,65+,f,El Jadida,Non renseignée,Bronze,TikTok,2026-04-24,9999-12-31,True
